Date,high,low,open,close,volume,adj close,feat_RSI_close,feat_OBV_volume,feat_ATR_close,feat_HT_DCPERIOD_close,feat_HT_DCPHASE_close,feat_FUNDAMENTAL1_CHG,feat_FUNDAMENTAL2_CHG,feat_K10_FILING,feat_SENTIMENT_UP,feat_DIVIDEND
2000-02-07,4.080357074737549,3.783482074737549,3.857142925262451,4.073660850524902,110266800.0,3.536104440689087,54.58954465768444,643389600.0,0.2736964592363257,,,-1.1039931719178642,0.039105245096646035,0,1,-0.05698840513380532
2000-02-08,4.1473212242126465,3.9732143878936768,4.0714287757873535,4.1026787757873535,102160800.0,3.561292886734009,55.21428477359328,745550400.0,0.26658291474222884,,,1.9630240319262857,0.08388189367683252,1,0,2.6221236469546687
2000-02-09,4.183035850524902,4.015625,4.075892925262451,4.0223212242126465,74841200.0,3.4915385246276855,53.038192660505054,670709200.0,0.25949919586956266,,,-1.9334196184772459,0.29087704741933307,3,0,-0.8342933247271063
2000-02-10,4.066964149475098,3.9285714626312256,4.03125,4.0535712242126465,75745600.0,3.518665313720703,53.80074352810757,746454800.0,0.25084873093915616,,,0.20868561812268527,0.646728021634207,0,0,0.877279697457455
2000-02-11,4.075892925262451,3.8660714626312256,4.058035850524902,3.8839285373687744,53062800.0,3.3714089393615723,49.1363349967626,693392000.0,0.24791821177430398,,,0.5249854065687791,0.21025415564325767,2,0,-2.187840523043405
2000-02-14,4.138392925262451,3.8794643878936768,3.904017925262451,4.136160850524902,91884800.0,3.5903561115264893,55.33660120158537,785276800.0,0.24870466360248042,,,-1.323669010741395,0.43878262298325044,1,0,2.8594991931873714
2000-02-15,4.283482074737549,4.113839149475098,4.1160712242126465,4.25,121436000.0,3.689173936843872,57.83482964210002,906712800.0,0.2430573965781926,,,-0.3761585910998055,0.7405519293021434,0,1,-4.512129536877737
2000-02-16,4.21875,4.004464149475098,4.205357074737549,4.075892925262451,94561600.0,3.5380420684814453,52.95610945769388,812151200.0,0.24323442900295758,,,-0.2929235125679144,0.8002590752628546,2,1,-1.8891557554286327
2000-02-17,4.125,4.0401787757873535,4.113839149475098,4.1026787757873535,72374400.0,3.561292886734009,53.604543206109575,884525600.0,0.23191920008936392,15.411293881822088,,1.9540629001142726,0.6282165856626526,0,1,1.4383837760806328
2000-02-18,4.120535850524902,3.9598214626312256,4.09375,3.9732143878936768,58360400.0,3.4489123821258545,50.01613321626881,826165200.0,0.22683314207538627,16.494207797896653,,1.5439445180798494,0.006601403538577411,1,1,-3.3645060886621017
2000-02-22,4.176339149475098,3.810267925262451,3.9330356121063232,4.064732074737549,105574000.0,3.528352975845337,52.43985636465492,931739200.0,0.23677871937090483,17.635259915841843,,0.4354173651190428,0.8285531736068028,2,1,-0.38538106061000227
2000-02-23,4.25,3.9642856121063232,4.0440850257873535,4.151785850524902,118274800.0,3.603919506072998,54.69051459715401,1050014000.0,0.24027412426538855,18.835263058557693,,-0.16419143308506504,0.5270215483881011,2,0,1.2904523326072708
2000-02-24,4.254464149475098,3.9910714626312256,4.189732074737549,4.1143975257873535,94108000.0,3.571465015411377,53.5191062270454,955906000.0,0.24192545016385167,19.6996667020028,,-0.5777696272890659,0.9187333642492805,1,1,0.6275153120212582
2000-02-25,4.1785712242126465,3.9330356121063232,4.1004462242126465,3.9419643878936768,62286000.0,3.421786069869995,48.373107126958395,893620000.0,0.2421833188740282,20.25991191191683,,0.9493189620478638,0.8285854565788955,2,0,-2.3222984595170026
2000-02-28,4.107142925262451,3.8705356121063232,3.9330356121063232,4.044642925262451,82082000.0,3.5109148025512695,51.37154432501515,975702000.0,0.24178503275132104,20.905959567171045,,-1.2136906494076036,0.7519990381560328,0,1,-0.16510565344338218
2000-02-29,4.1875,4.020089149475098,4.0558037757873535,4.09375,92240400.0,3.553541898727417,52.78394444621497,1067942400.0,0.23647259116371971,21.847433485732175,,0.12164775179778914,0.6029565474677321,0,1,-0.11897892606306888
2000-03-01,4.716517925262451,4.232142925262451,4.234375,4.654017925262451,269250800.0,4.0398783683776855,65.20209131530605,1337193200.0,0.2640651150279148,23.10463936085352,,-1.048153849691884,0.15392885908832576,4,0,1.741179037952146
2000-03-02,4.5691962242126465,4.310267925262451,4.535714149475098,4.357142925262451,77814800.0,3.782177686691284,56.69341066894047,1259378400.0,0.2697568925259209,23.942448411581175,,1.010684468779383,0.873412593962087,0,0,-1.3582113714596198
2000-03-03,4.579799175262451,4.285714149475098,4.4598212242126465,4.5714287757873535,80841600.0,3.968187093734741,60.68181109964074,1340220000.0,0.27149461633030897,23.96820466034359,,-0.5689204111954517,0.16000045131205776,1,0,0.5228628416021942
2000-03-06,4.611607074737549,4.464285850524902,4.5,4.488839149475098,52640000.0,3.8964953422546387,58.44758047815889,1287580000.0,0.2626250883219045,23.462294908191854,,0.9956263910034207,0.5260729120279131,0,1,1.1888402302840038
2000-03-07,4.551339149475098,4.325892925262451,4.515625,4.388392925262451,68252800.0,3.8093035221099854,55.75867988383926,1219327200.0,0.2599694551712432,22.63469792038992,,-0.07988733994704592,0.11657532232286316,1,0,-0.3626116632164716
2000-03-08,4.426339149475098,4.234375,4.388392925262451,4.357142925262451,67807600.0,3.782177686691284,54.912273897305674,1151519600.0,0.25511193333580423,21.862626357444555,,1.359502100005809,0.010326347365432476,0,1,-0.18179855085633145
2000-03-09,4.464285850524902,4.223214149475098,4.316964149475098,4.3660712242126465,69179600.0,3.7899281978607178,55.12188017344564,1220699200.0,0.25410905960109,22.015076285349494,,0.09869204519459643,0.4883840562933648,1,1,-0.3898123214204677
2000-03-10,4.5691962242126465,4.3214287757873535,4.345982074737549,4.4910712242126465,62151600.0,3.8984313011169434,58.06145981734312,1282850800.0,0.25365608737424733,22.853929399631966,,0.7354099369950989,0.3221160007913342,0,0,1.2120739800327818
2000-03-13,4.517857074737549,4.267857074737549,4.361607074737549,4.332589149475098,75989200.0,3.7608649730682373,53.29504103908271,1206861600.0,0.25339493827608683,22.881108319163665,,0.807881605164027,0.41418414039086515,0,1,0.3057453813495754
2000-03-14,4.4375,4.0714287757873535,4.3292412757873535,4.080357074737549,107144800.0,3.541916847229004,46.721148460731015,1099716800.0,0.2614432444144125,22.39976580423683,,-1.762401931892886,0.5622753507586222,1,1,2.653351510958078
2000-03-15,4.294642925262451,4.075892925262451,4.129464149475098,4.151785850524902,110902400.0,3.603919506072998,48.652720108724886,1210619200.0,0.2583937269562402,21.705654396233037,,-0.17748412099392785,0.6325466147907082,1,1,-2.1407475745829196
2000-03-16,4.357142925262451,4.089285850524902,4.189732074737549,4.341517925262451,94525200.0,3.7686145305633545,53.47743697787225,1305144400.0,0.2590696803691908,21.21313319571406,,0.47642328851650784,0.38983409454356743,1,1,-1.8427510689538347
2000-03-17,4.464285850524902,4.2723212242126465,4.2901787757873535,4.464285850524902,76260800.0,3.875182628631592,56.33636438919108,1381405200.0,0.2542764622222669,20.80972742735682,,-0.3068949136562173,0.2835900538465621,1,1,7.311979819897631
2000-03-20,4.5089287757873535,4.370535850524902,4.410714149475098,4.392857074737549,51122400.0,3.8131797313690186,54.24758358722011,1330282800.0,0.24599906672513722,20.348058087829816,,-1.1223196318948891,0.0937320807548615,1,0,1.2530680387911044
2000-03-21,4.8839287757873535,4.34375,4.377232074737549,4.8191962242126465,131082000.0,4.183258056640625,63.05300037987993,1461364800.0,0.26701190308672407,19.844073759891767,,-0.8022499602162252,0.15076610220811426,1,1,2.173074806714523
2000-03-22,5.15625,4.698660850524902,4.7421875,5.1495537757873535,141999200.0,4.470023155212402,68.16564538452374,1603364000.0,0.2806245635430365,19.366215863482868,,0.7112551071785491,0.1184058236495128,0,1,-0.317881775814295
2000-03-23,5.370535850524902,5.0,5.0714287757873535,5.046875,140641200.0,4.380892753601074,65.14812966423449,1462722800.0,0.28704679832745544,18.93112982189055,,-0.26714186168537013,0.29682484477185167,1,1,-2.454324252786411
2000-03-24,5.140625,4.839285850524902,5.0870537757873535,4.953125,111728400.0,4.2995147705078125,62.43070503315327,1350994400.0,0.288067680552287,18.509797700820407,,-0.09655894989227085,0.22346411670829003,0,0,1.9859737399881805
2000-03-27,5.169642925262451,4.888392925262451,4.9151787757873535,4.984375,69795600.0,4.326641082763672,62.98494442559236,1420790000.0,0.28758070336998076,18.13153157848769,,0.3373503772799063,0.7291079228472774,0,1,-1.4880919462897462
2000-03-28,5.0714287757873535,4.8973212242126465,4.901785850524902,4.96875,50741600.0,4.313078880310059,62.48855840949382,1370048400.0,0.2794754782417469,17.745923839359804,,-0.05890928935602122,0.12479931774515585,0,0,-0.9126676927610642
2000-03-29,4.979910850524902,4.779575824737549,4.9776787757873535,4.854910850524902,59959200.0,4.214261054992676,58.849556513287396,1310089200.0,0.2738225887807188,17.296249857348283,,1.234645510306729,0.11777540571445022,1,1,0.22784711851244666
2000-03-30,4.917410850524902,4.479910850524902,4.770089149475098,4.4910712242126465,103600000.0,3.8984313011169434,49.02331395942203,1206489200.0,0.2855138324392389,16.84088394840325,,0.23611857155289734,0.23807466119497722,2,1,1.2451884488987597
2000-03-31,4.901785850524902,4.5,4.551339149475098,4.8504462242126465,101158400.0,4.210383892059326,56.71173282432288,1307647600.0,0.2944567462873115,16.424658311897005,,1.5952672157454368,0.46999533448543074,2,1,0.1763554461703897
2000-04-03,4.982142925262451,4.622767925262451,4.839285850524902,4.761160850524902,82140800.0,4.132880687713623,54.511976827258614,1225506800.0,0.29909376440964636,16.055974839569835,184.40280308099423,0.20133650355513472,0.8356293280299553,1,0,-0.22450049127853539
2000-04-04,4.75,4.169642925262451,4.736607074737549,4.546875,165082400.0,3.946873664855957,49.54492567860242,1060424400.0,0.31998120447056105,15.808559146708479,199.3997731374837,-1.5095235922695291,0.07818707234766231,2,0,0.8156701617328487
2000-04-05,4.745535850524902,4.4285712242126465,4.5167412757873535,4.65625,114416400.0,4.041814804077148,51.951481586738325,1174840800.0,0.31976573460211066,15.69491522413301,213.97166680170488,0.43627749567039714,0.6927223324626158,0,1,1.0089736814002985
2000-04-06,4.8035712242126465,4.401785850524902,4.6651787757873535,4.470982074737549,64906800.0,3.8809940814971924,47.79311037139852,1109934000.0,0.3256242802510845,15.653003491753754,238.2058775335775,-1.167010417647736,0.08649819877657972,2,0,1.4327712527230636
2000-04-07,4.7098212242126465,4.482142925262451,4.544642925262451,4.705357074737549,60608800.0,4.084443092346191,52.92642869972869,1170542800.0,0.31942534233851394,15.666858586042377,255.34143259353874,-0.7762189857449263,0.7677972439149258,1,1,0.2081688442695963
2000-04-10,4.7410712242126465,4.455357074737549,4.703125,4.464285850524902,53065600.0,3.875182628631592,47.72810477845952,1117477200.0,0.3170173999911271,15.731238573200848,273.0839405800771,0.692325614736833,0.6255696674458743,5,1,4.282344238602618
2000-04-11,4.4598212242126465,4.216517925262451,4.410714149475098,4.265625,135455600.0,3.7027361392974854,43.90143436759632,982021600.0,0.3120710089390788,15.765022460281411,292.60813542332056,-0.38591505572296675,0.12919942733390521,1,0,-0.6089106874358493
2000-04-12,4.25,3.7455356121063232,4.25,3.9017856121063232,235284000.0,3.386909246444702,37.90699785652947,746737600.0,0.32692946457869293,15.779851685059949,-34.45506180545874,-0.4263460133424395,0.2192724859680708,1,1,-1.1818990778861471
2000-04-13,4.285714149475098,3.875,3.982142925262451,4.064732074737549,132456800.0,3.528352975845337,41.74348762288247,879194400.0,0.3329140849284361,15.880943404245585,-19.463334508112155,0.7124284671262483,0.20177394440422247,2,0,0.1602008033976402
2000-04-14,4.214285850524902,3.892857074737549,3.904017925262451,3.9955356121063232,166905200.0,3.4682884216308594,40.596384702605235,712289200.0,0.33209370570407304,16.093400510147923,-10.030489280427446,-0.9746446807704,0.26013272147896693,0,1,0.8720705776723338
2000-04-17,4.426339149475098,3.8950893878936768,3.9107143878936768,4.424107074737549,102390400.0,3.840305805206299,49.797904033954474,814679600.0,0.3463191382667407,16.492906227063113,-2.7683168469646375,-0.3798717365754815,0.9267591094672261,1,0,2.12121513051438
2000-04-18,4.53125,4.263392925262451,4.410714149475098,4.53125,97731200.0,3.93330979347229,51.80768793037338,912410800.0,0.3407147051575127,17.228578032059193,3.5316481975585816,0.1677093710894732,0.3481275102795368,1,0,-0.3406855200995432
2000-04-19,4.651785850524902,4.276785850524902,4.5066962242126465,4.325892925262451,130037600.0,3.755052089691162,47.85337580826577,782373200.0,0.3431636547891189,18.262835068544145,9.46483838079564,-0.841153120344086,0.5514078332403118,0,1,-0.3566763582649489
2000-04-20,4.455357074737549,4.1808037757873535,4.417410850524902,4.245535850524902,180530000.0,3.685298442840576,46.36216322616955,601843200.0,0.33826291508633866,19.52408243073281,14.201909253207305,-0.6008704738984701,0.18670475112845641,1,1,2.29380736515627
2000-04-24,4.3035712242126465,4.098214149475098,4.107142925262451,4.3035712242126465,110905200.0,3.7356760501861572,47.631424671086556,712748400.0,0.32876964077571086,20.464545478813925,18.2916472321719,0.14946049678375972,0.6280519122107941,0,0,-1.8883222106145956
2000-04-25,4.598214149475098,4.359375,4.361607074737549,4.582589149475098,97910400.0,3.9778757095336914,53.34727505805,810658800.0,0.3263320182390495,20.841216405768787,26.6625658720521,0.4526120063337924,0.5191765037432656,1,0,0.8192177775879306
2000-04-26,4.5714287757873535,4.285714149475098,4.5223212242126465,4.332589149475098,91728000.0,3.7608649730682373,48.264186555560215,718930800.0,0.3242279455076888,21.283230443860987,34.244762282309665,-0.6050127870857257,0.5122004241845144,2,0,-5.190667785148759
2000-04-27,4.535714149475098,4.163504600524902,4.185267925262451,4.526785850524902,81650800.0,3.9294357299804688,52.0835141689854,800581600.0,0.32765520289643923,22.31134139458235,39.43780602166623,-0.4606708410653758,0.11809729440779293,1,1,1.1896886305315264
2000-04-28,4.5535712242126465,4.332589149475098,4.5401787757873535,4.4308037757873535,62395200.0,3.8461198806762695,50.11431170924961,738186400.0,0.3200356937422328,23.09916261526785,44.35793955288982,0.11390773923910873,0.9031476965957855,0,0,-1.4295588485484347
2000-05-01,4.46875,4.3526787757873535,4.4598212242126465,4.439732074737549,56548800.0,3.853868007659912,50.30254114775546,794735200.0,0.30546680306154805,23.089065616987888,52.92205437635141,-1.1828542296556555,0.4542731483710509,0,1,-0.29169053821109714
2000-05-02,4.5089287757873535,4.1964287757873535,4.401785850524902,4.2098212242126465,59108000.0,3.654297113418579,45.537603944216315,735627200.0,0.30596917427143744,22.579867268266256,61.266644953700514,0.6346437307995036,0.6873279003328773,0,1,-0.721550792451367
2000-05-03,4.330357074737549,3.986607074737549,4.247767925262451,4.109375,122449600.0,3.567105531692505,43.59466380340301,613177600.0,0.3086678046806205,21.84272165104303,77.29846734653641,0.7859303565373956,0.10914034789523985,0,0,-2.377428228548767
2000-05-04,4.1160712242126465,3.9486606121063232,4.111607074737549,3.953125,99878800.0,3.431473970413208,40.686551211005714,513298800.0,0.2985780052110278,21.135066702005858,102.50159033628198,0.618692643948507,0.47169663604647594,1,1,1.0689251490960574
2000-05-05,4.098214149475098,3.9542410373687744,3.9575893878936768,4.0401787757873535,71019200.0,3.507040023803711,42.96920263889706,584318000.0,0.2876145155156042,20.510565796131946,171.85052348419842,0.7511871677311392,0.4844085984324552,2,1,-1.322131123992394
2000-05-08,4.060267925262451,3.9285714626312256,4.003348350524902,3.9330356121063232,46225200.0,3.4140355587005615,40.88375753821143,538092800.0,0.27647751173814855,19.933409372669125,236.249351971799,-0.008347087070012563,0.42576672823993766,0,0,1.826988787640787
2000-05-09,3.9732143878936768,3.7455356121063232,3.939732074737549,3.765625,81785200.0,3.26871657371521,37.79700340488507,456307600.0,0.27299188774166316,19.424992092542894,274.983183044636,0.3779452669825976,0.05673429729098556,0,1,0.13902803209464837
2000-05-10,3.75,3.5267856121063232,3.716517925262451,3.546875,133772800.0,3.0788323879241943,34.166993877301515,322534800.0,0.27055242346680697,19.063351024149686,291.9841662378678,-0.39192013272363807,0.7387822495879314,1,1,1.502356194290364
2000-05-11,3.7232143878936768,3.5357143878936768,3.6205356121063232,3.671875,124936000.0,3.1873369216918945,37.84068987907066,447470800.0,0.2646201075048922,18.820387943393317,313.45344831656087,-0.9310939362310315,0.0664682532128904,1,0,0.19646269547318226
2000-05-12,3.9464285373687744,3.7416293621063232,3.7857143878936768,3.84375,76728400.0,3.336531639099121,42.58499202714222,524199200.0,0.26532963820945515,18.608613678574798,-31.15060481950752,0.9623719673712766,0.8059887254316077,0,0,2.7538175927870863
2000-05-15,3.859375,3.575892925262451,3.859375,3.607142925262451,169733200.0,3.1311471462249756,38.25619139685314,354466000.0,0.2666262408186047,18.389489185281512,-18.978478676497787,0.6469567762879688,0.9830093893818468,3,1,-2.4170812586958488
2000-05-16,3.8950893878936768,3.669642925262451,3.732700824737549,3.7745535373687744,110112800.0,3.2764668464660645,42.69478233172708,464578800.0,0.2681491138052205,18.21547472187747,-9.000396032790263,1.3827022020987523,0.7799006315540398,1,0,-0.4199862957434497
2000-05-17,3.703125,3.5848214626312256,3.700892925262451,3.6205356121063232,99523200.0,3.142772912979126,39.85608364790488,365055600.0,0.26254789672895823,18.20571017196418,4.3249127951870605,-0.6181707659501988,0.48981155400240994,1,1,3.217712292234501
2000-05-18,3.747767925262451,3.59375,3.6785714626312256,3.5982143878936768,93444400.0,3.123396635055542,39.44674095228509,271611200.0,0.254795755909922,18.314791056655306,13.640807966140187,0.3733274152570711,0.10894109083967507,2,1,-1.4565495875112797
2000-05-19,3.544642925262451,3.3348214626312256,3.544642925262451,3.357142925262451,185166800.0,2.914137363433838,35.23744630637053,86444400.0,0.25540983943510265,18.558667725320277,15.32017693292812,1.3778037501357783,0.05709454675642145,1,1,-0.010721559936559209
2000-05-22,3.3482143878936768,3.0714285373687744,3.3482143878936768,3.2120535373687744,188876800.0,2.788193702697754,32.95797932930462,-102432400.0,0.25757445003928653,19.12191228585707,18.259027595191753,0.5022387427437733,0.9704803554974252,0,0,-1.2567630222863275
2000-05-23,3.3348214626312256,3.0580356121063232,3.232142925262451,3.064732074737549,129396400.0,2.660313129425049,30.780661244105012,-231828800.0,0.2589466929311162,19.91704326824904,15.251060781476326,-0.9838047473224767,0.012452851011710342,1,0,1.392354158383054
2000-05-24,3.205357074737549,2.9642856121063232,3.078125,3.1316964626312256,169615600.0,2.7184407711029053,32.94900964749547,-62213200.0,0.2576698907668383,20.83367300137047,12.260191974599252,-1.023157963668073,0.45297468065053736,2,1,1.357522676126147
2000-05-25,3.3091518878936768,3.0714285373687744,3.1607143878936768,3.1166293621063232,101687600.0,2.7053613662719727,32.70079330458399,-163900800.0,0.2562451378924143,21.95066385921363,10.029000246322198,1.043710302814563,0.8691741077422143,3,0,-1.2586741328253421
2000-05-26,3.2098214626312256,3.044642925262451,3.142857074737549,3.0848214626312256,45287200.0,2.677751302719116,32.150161673169364,-209188000.0,0.24974038071215432,23.279833874368357,8.64308738504917,0.8775483905931957,0.48900297240258916,1,0,-0.08967830284339884
2000-05-30,3.1473214626312256,2.919642925262451,3.1294643878936768,3.127232074737549,178264800.0,2.714564800262451,33.75193226932772,-30923200.0,0.24816453475905575,24.97951322025071,6.7620399704824194,-0.30468933454494973,0.2289805369456669,0,1,-4.998110142552578
2000-05-31,3.2589285373687744,2.9933035373687744,3.1026785373687744,3.0,108376800.0,2.6041228771209717,31.360074568881917,-139300000.0,0.24941171084769462,26.471729404831876,6.765735470785046,-0.8642288805901219,0.859286596459716,0,1,1.1425152796307765
2000-06-01,3.1986606121063232,2.8705356121063232,2.919642925262451,3.1830356121063232,225960000.0,2.7630043029785156,38.150494032771995,86660000.0,0.25503408864428784,27.047408126118192,9.260819501006495,-1.7078970010642298,0.6909558790114411,1,0,-0.40034367639920815
2000-06-02,3.5625,3.1785714626312256,3.3482143878936768,3.3058035373687744,198212000.0,2.8695719242095947,42.27540605542474,284872000.0,0.26424083498175116,26.81856380733789,12.913838502321767,-0.01060785595058207,0.8225975235090223,1,0,-0.642722927968653
2000-06-05,3.4017856121063232,3.203125,3.3325893878936768,3.2611606121063232,80917200.0,2.8308205604553223,41.199382995779494,203954800.0,0.259556533347792,26.09124928980773,16.06713830125573,-0.19441495758779842,0.7622682986520878,1,1,1.9616185544477613
2000-06-06,3.455357074737549,3.2254464626312256,3.2845981121063232,3.3169643878936768,131370400.0,2.879260778427124,43.14734363114042,335325200.0,0.2574389675448299,25.32695237098538,19.55391435402272,0.606783747021772,0.7486755405935622,3,1,0.5749381986176458
2000-06-07,3.4642856121063232,3.2723214626312256,3.34375,3.4486606121063232,84254800.0,2.9935779571533203,47.562393143361916,419580000.0,0.25276219482556334,24.77269815391737,24.287023411323,0.7811420443410567,0.15757901010444397,1,1,1.345020746087391
2000-06-08,3.517857074737549,3.325892925262451,3.486607074737549,3.3861606121063232,59631600.0,2.9393250942230225,45.746726091308396,359948400.0,0.24841947730053007,24.281357296248146,31.502733258616864,-1.1223798631531026,0.15537594302221114,2,1,1.530635181499117
2000-06-09,3.497767925262451,3.3705356121063232,3.455357074737549,3.419642925262451,63089600.0,2.9683902263641357,46.91584199286887,423038000.0,0.23976325129021564,23.761830623877948,42.0794409628936,-1.0249753147865848,0.3386334082516905,1,0,-1.4886415947120077
2000-06-12,3.4441964626312256,3.2455356121063232,3.4419643878936768,3.2566964626312256,72584400.0,2.8269455432891846,42.15489057959734,350453600.0,0.23682736552126468,23.396894985085925,51.65855611646681,-0.9993427217786678,0.8927072771137656,2,1,-0.19887601570029045
2000-06-13,3.3816964626312256,3.1495535373687744,3.2566964626312256,3.375,87864000.0,2.929637908935547,46.40713922703474,438317600.0,0.23649276264563515,23.274293222378546,63.22134480278085,-0.13456502816015758,0.04279875123210908,0,0,1.557022931520564
2000-06-14,3.4375,3.21875,3.3816964626312256,3.2299106121063232,69361600.0,2.803694486618042,42.3002107707109,368956000.0,0.23522542245666123,23.088771418075403,75.69482730617555,-1.620045554185939,0.9464659937817763,4,1,1.8832684312837022
2000-06-15,3.3348214626312256,3.1785714626312256,3.2589285373687744,3.299107074737549,62143200.0,2.8637595176696777,44.808830677496175,431099200.0,0.22958432085261402,22.785319109822773,89.13352208562985,-0.8785534686763589,0.5687810736056295,1,0,-0.4774696266412637
2000-06-16,3.3482143878936768,3.1808035373687744,3.3392856121063232,3.2566964626312256,75891200.0,2.8269455432891846,43.558824612614515,355208000.0,0.2251433586863489,22.42117713004574,119.07351587457048,-0.7097434082796209,0.1890103319113503,2,1,-0.12326485910083193
2000-06-19,3.4955356121063232,3.2075893878936768,3.234375,3.450892925262451,98501200.0,2.995516300201416,50.38410913793309,453709200.0,0.22962927765251304,22.018824650536274,142.0015040377929,0.8934572242572304,0.18271751514941137,1,0,2.418728138711564
